,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTime_in_seconds,laptime_sum_sectortimes
645,0 days 01:10:32.721000,BEA,87,0 days 00:01:30.343000,8.0,1.0,,,18.157,38.273,33.913,0 days 01:09:20.618000,0 days 01:09:58.891000,0 days 01:10:32.804000,,318.0,210.0,325.0,False,MEDIUM,8.0,True,Haas F1 Team,0 days 01:09:02.378000,2025-12-07 13:14:09.441,1,12.0,False,,False,True,90.343,90.343
646,0 days 01:12:03.006000,BEA,87,0 days 00:01:30.285000,9.0,1.0,,,18.108,38.232,33.945,0 days 01:10:50.912000,0 days 01:11:29.144000,0 days 01:12:03.089000,286.0,317.0,210.0,328.0,False,MEDIUM,9.0,True,Haas F1 Team,0 days 01:10:32.721000,2025-12-07 13:15:39.784,1,12.0,False,,False,True,90.285,90.285
647,0 days 01:13:33.760000,BEA,87,0 days 00:01:30.754000,10.0,1.0,,,18.147,38.373,34.234,0 days 01:12:21.236000,0 days 01:12:59.609000,0 days 01:13:33.843000,285.0,312.0,210.0,323.0,False,MEDIUM,10.0,True,Haas F1 Team,0 days 01:12:03.006000,2025-12-07 13:17:10.069,1,12.0,False,,False,True,90.754,90.75399999999999
648,0 days 01:15:04.663000,BEA,87,0 days 00:01:30.903000,11.0,1.0,,,18.156,38.5,34.247,0 days 01:13:51.999000,0 days 01:14:30.499000,0 days 01:15:04.746000,284.0,310.0,208.0,327.0,False,MEDIUM,11.0,True,Haas F1 Team,0 days 01:13:33.760000,2025-12-07 13:18:40.823,1,12.0,True,TRACK LIMITS AT TURN 1 LAP 11 ,False,True,90.903,90.90299999999999
649,0 days 01:16:35.680000,BEA,87,0 days 00:01:31.017000,12.0,1.0,,,18.166,38.817,34.034,0 days 01:15:22.912000,0 days 01:16:01.729000,0 days 01:16:35.763000,285.0,299.0,209.0,313.0,False,MEDIUM,12.0,True,Haas F1 Team,0 days 01:15:04.663000,2025-12-07 13:20:11.726,1,12.0,False,,False,True,91.017,91.017
650,0 days 01:18:06.740000,BEA,87,0 days 00:01:31.060000,13.0,1.0,,,18.118,38.96,33.982,0 days 01:16:53.881000,0 days 01:17:32.841000,0 days 01:18:06.823000,,295.0,211.0,313.0,False,MEDIUM,13.0,True,Haas F1 Team,0 days 01:16:35.680000,2025-12-07 13:21:42.743,1,12.0,False,,False,True,91.06,91.06
651,0 days 01:19:39.408000,BEA,87,0 days 00:01:32.668000,14.0,1.0,,0 days 01:19:38.498000,18.137,38.453,36.078,0 days 01:18:24.960000,0 days 01:19:03.413000,0 days 01:19:39.491000,286.0,315.0,,325.0,False,MEDIUM,14.0,True,Haas F1 Team,0 days 01:18:06.740000,2025-12-07 13:23:13.803,1,14.0,False,,False,False,92.668,92.668
652,0 days 01:21:29.657000,BEA,87,0 days 00:01:50.249000,15.0,2.0,0 days 01:20:00.692000,,38.628,38.762,32.859,0 days 01:20:18.119000,0 days 01:20:56.881000,0 days 01:21:29.740000,285.0,292.0,213.0,303.0,False,HARD,1.0,True,Haas F1 Team,0 days 01:19:39.408000,2025-12-07 13:24:46.471,1,19.0,False,,False,False,110.249,110.249
653,0 days 01:22:58.920000,BEA,87,0 days 00:01:29.263000,16.0,2.0,,,18.078,38.394,32.791,0 days 01:21:47.818000,0 days 01:22:26.212000,0 days 01:22:59.003000,286.0,293.0,212.0,306.0,True,HARD,2.0,True,Haas F1 Team,0 days 01:21:29.657000,2025-12-07 13:26:36.720,1,18.0,False,,False,True,89.263,89.26299999999999
654,0 days 01:24:28.783000,BEA,87,0 days 00:01:29.863000,17.0,2.0,,,18.214,38.618,33.031,0 days 01:23:17.217000,0 days 01:23:55.835000,0 days 01:24:28.866000,283.0,295.0,211.0,307.0,False,HARD,3.0,True,Haas F1 Team,0 days 01:22:58.920000,2025-12-07 13:28:05.983,1,18.0,False,,False,True,89.863,89.863
655,0 days 01:25:58.316000,BEA,87,0 days 00:01:29.533000,18.0,2.0,,,18.093,38.374,33.066,0 days 01:24:46.959000,0 days 01:25:25.333000,0 days 01:25:58.399000,287.0,298.0,211.0,311.0,False,HARD,4.0,True,Haas F1 Team,0 days 01:24:28.783000,2025-12-07 13:29:35.846,1,18.0,False,,False,True,89.533,89.533
656,0 days 01:27:28.238000,BEA,87,0 days 00:01:29.922000,19.0,2.0,,,18.145,38.502,33.275,0 days 01:26:16.544000,0 days 01:26:55.046000,0 days 01:27:28.321000,285.0,295.0,211.0,310.0,False,HARD,5.0,True,Haas F1 Team,0 days 01:25:58.316000,2025-12-07 13:31:05.379,1,17.0,False,,False,True,89.922,89.922
657,0 days 01:28:58.025000,BEA,87,0 days 00:01:29.787000,20.0,2.0,,,18.179,38.501,33.107,0 days 01:27:46.500000,0 days 01:28:25.001000,0 days 01:28:58.108000,286.0,296.0,211.0,309.0,False,HARD,6.0,True,Haas F1 Team,0 days 01:27:28.238000,2025-12-07 13:32:35.301,1,16.0,False,,False,True,89.787,89.78699999999999
658,0 days 01:30:27.670000,BEA,87,0 days 00:01:29.645000,21.0,2.0,,,18.009,38.375,33.261,0 days 01:29:16.117000,0 days 01:29:54.492000,0 days 01:30:27.753000,288.0,301.0,211.0,311.0,False,HARD,7.0,True,Haas F1 Team,0 days 01:28:58.025000,2025-12-07 13:34:05.088,1,16.0,False,,False,True,89.645,89.64500000000001
659,0 days 01:31:57.143000,BEA,87,0 days 00:01:29.473000,22.0,2.0,,,17.871,37.998,33.604,0 days 01:30:45.624000,0 days 01:31:23.622000,0 days 01:31:57.226000,289.0,311.0,214.0,325.0,False,HARD,8.0,True,Haas F1 Team,0 days 01:30:27.670000,2025-12-07 13:35:34.733,1,15.0,False,,False,True,89.473,89.473
660,0 days 01:33:28.077000,BEA,87,0 days 00:01:30.934000,23.0,2.0,,,17.815,38.289,34.83,0 days 01:32:15.041000,0 days 01:32:53.330000,0 days 01:33:28.160000,286.0,327.0,211.0,336.0,False,HARD,9.0,True,Haas F1 Team,0 days 01:31:57.143000,2025-12-07 13:37:04.206,1,16.0,False,,False,True,90.934,90.934
661,0 days 01:34:58.187000,BEA,87,0 days 00:01:30.110000,24.0,2.0,,,17.979,38.76,33.371,0 days 01:33:46.139000,0 days 01:34:24.899000,0 days 01:34:58.270000,287.0,302.0,211.0,309.0,False,HARD,10.0,True,Haas F1 Team,0 days 01:33:28.077000,2025-12-07 13:38:35.140,1,16.0,False,,False,True,90.11,90.11
662,0 days 01:36:27.854000,BEA,87,0 days 00:01:29.667000,25.0,2.0,,,18.029,38.388,33.25,0 days 01:35:16.299000,0 days 01:35:54.687000,0 days 01:36:27.937000,289.0,300.0,211.0,321.0,False,HARD,11.0,True,Haas F1 Team,0 days 01:34:58.187000,2025-12-07 13:40:05.250,1,15.0,False,,False,True,89.667,89.667
663,0 days 01:37:57.737000,BEA,87,0 days 00:01:29.883000,26.0,2.0,,,17.918,38.74,33.225,0 days 01:36:45.855000,0 days 01:37:24.595000,0 days 01:37:57.820000,287.0,296.0,212.0,309.0,False,HARD,12.0,True,Haas F1 Team,0 days 01:36:27.854000,2025-12-07 13:41:34.917,1,15.0,False,,False,True,89.883,89.88300000000001
664,0 days 01:39:27.206000,BEA,87,0 days 00:01:29.469000,27.0,2.0,,,17.784,38.146,33.539,0 days 01:38:15.604000,0 days 01:38:53.750000,0 days 01:39:27.289000,288.0,313.0,211.0,327.0,False,HARD,13.0,True,Haas F1 Team,0 days 01:37:57.737000,2025-12-07 13:43:04.800,1,15.0,False,,False,True,89.469,89.469
665,0 days 01:40:56.697000,BEA,87,0 days 00:01:29.491000,28.0,2.0,,,17.946,38.303,33.242,0 days 01:39:45.235000,0 days 01:40:23.538000,0 days 01:40:56.780000,292.0,325.0,210.0,338.0,False,HARD,14.0,True,Haas F1 Team,0 days 01:39:27.206000,2025-12-07 13:44:34.269,1,14.0,False,,False,True,89.491,89.49099999999999
666,0 days 01:42:26.692000,BEA,87,0 days 00:01:29.995000,29.0,2.0,,,17.959,38.651,33.385,0 days 01:41:14.739000,0 days 01:41:53.390000,0 days 01:42:26.775000,287.0,299.0,211.0,311.0,False,HARD,15.0,True,Haas F1 Team,0 days 01:40:56.697000,2025-12-07 13:46:03.760,1,14.0,False,,False,True,89.995,89.995
667,0 days 01:43:56.455000,BEA,87,0 days 00:01:29.763000,30.0,2.0,,,17.917,38.023,33.823,0 days 01:42:44.692000,0 days 01:43:22.715000,0 days 01:43:56.538000,288.0,319.0,210.0,325.0,False,HARD,16.0,True,Haas F1 Team,0 days 01:42:26.692000,2025-12-07 13:47:33.755,1,14.0,False,,False,True,89.763,89.763
668,0 days 01:45:27.647000,BEA,87,0 days 00:01:31.192000,31.0,2.0,,,18.172,38.454,34.566,0 days 01:44:14.710000,0 days 01:44:53.164000,0 days 01:45:27.730000,287.0,312.0,212.0,321.0,False,HARD,17.0,True,Haas F1 Team,0 days 01:43:56.455000,2025-12-07 13:49:03.518,1,14.0,False,,False,True,91.192,91.19200000000001
669,0 days 01:46:57.861000,BEA,87,0 days 00:01:30.214000,32.0,2.0,,,17.904,38.269,34.041,0 days 01:45:45.634000,0 days 01:46:23.903000,0 days 01:46:57.944000,293.0,315.0,212.0,329.0,False,HARD,18.0,True,Haas F1 Team,0 days 01:45:27.647000,2025-12-07 13:50:34.710,1,12.0,False,,False,True,90.214,90.214
670,0 days 01:48:27.291000,BEA,87,0 days 00:01:29.430000,33.0,2.0,,,17.919,38.345,33.166,0 days 01:47:15.863000,0 days 01:47:54.208000,0 days 01:48:27.374000,286.0,323.0,211.0,307.0,False,HARD,19.0,True,Haas F1 Team,0 days 01:46:57.861000,2025-12-07 13:52:04.924,1,10.0,False,,False,True,89.43,89.42999999999999
671,0 days 01:49:56.782000,BEA,87,0 days 00:01:29.491000,34.0,2.0,,,17.943,38.57,32.978,0 days 01:48:45.317000,0 days 01:49:23.887000,0 days 01:49:56.865000,283.0,292.0,210.0,306.0,False,HARD,20.0,True,Haas F1 Team,0 days 01:48:27.291000,2025-12-07 13:53:34.354,1,10.0,False,,False,True,89.491,89.49100000000001
672,0 days 01:51:26.105000,BEA,87,0 days 00:01:29.323000,35.0,2.0,,,17.831,38.445,33.047,0 days 01:50:14.696000,0 days 01:50:53.141000,0 days 01:51:26.188000,287.0,296.0,209.0,310.0,False,HARD,21.0,True,Haas F1 Team,0 days 01:49:56.782000,2025-12-07 13:55:03.845,1,10.0,False,,False,True,89.323,89.323
673,0 days 01:52:55.560000,BEA,87,0 days 00:01:29.455000,36.0,2.0,,,17.923,38.397,33.135,0 days 01:51:44.111000,0 days 01:52:22.508000,0 days 01:52:55.643000,288.0,297.0,208.0,311.0,False,HARD,22.0,True,Haas F1 Team,0 days 01:51:26.105000,2025-12-07 13:56:33.168,1,10.0,False,,False,True,89.455,89.45499999999998
674,0 days 01:54:24.996000,BEA,87,0 days 00:01:29.436000,37.0,2.0,,,17.822,38.36,33.254,0 days 01:53:13.465000,0 days 01:53:51.825000,0 days 01:54:25.079000,291.0,298.0,212.0,313.0,False,HARD,23.0,True,Haas F1 Team,0 days 01:52:55.560000,2025-12-07 13:58:02.623,1,10.0,False,,False,True,89.436,89.436
675,0 days 01:55:54.968000,BEA,87,0 days 00:01:29.972000,38.0,2.0,,,17.869,38.522,33.581,0 days 01:54:42.948000,0 days 01:55:21.470000,0 days 01:55:55.051000,290.0,302.0,210.0,313.0,False,HARD,24.0,True,Haas F1 Team,0 days 01:54:24.996000,2025-12-07 13:59:32.059,1,10.0,False,,False,True,89.972,89.97200000000001
676,0 days 01:57:25.010000,BEA,87,0 days 00:01:30.042000,39.0,2.0,,,18.092,38.151,33.799,0 days 01:56:13.143000,0 days 01:56:51.294000,0 days 01:57:25.093000,291.0,319.0,212.0,333.0,False,HARD,25.0,True,Haas F1 Team,0 days 01:55:54.968000,2025-12-07 14:01:02.031,1,10.0,False,,False,True,90.042,90.042
677,0 days 01:58:55.066000,BEA,87,0 days 00:01:30.056000,40.0,2.0,,,17.918,38.106,34.032,0 days 01:57:43.011000,0 days 01:58:21.117000,0 days 01:58:55.149000,293.0,316.0,213.0,327.0,False,HARD,26.0,True,Haas F1 Team,0 days 01:57:25.010000,2025-12-07 14:02:32.073,1,10.0,False,,False,True,90.056,90.056
678,0 days 02:00:24.882000,BEA,87,0 days 00:01:29.816000,41.0,2.0,,,17.853,38.47,33.493,0 days 01:59:13.002000,0 days 01:59:51.472000,0 days 02:00:24.965000,294.0,303.0,213.0,343.0,False,HARD,27.0,True,Haas F1 Team,0 days 01:58:55.066000,2025-12-07 14:04:02.129,1,9.0,False,,False,True,89.816,89.816
679,0 days 02:01:54.222000,BEA,87,0 days 00:01:29.340000,42.0,2.0,,,17.845,38.516,32.979,0 days 02:00:42.810000,0 days 02:01:21.326000,0 days 02:01:54.305000,287.0,298.0,213.0,309.0,False,HARD,28.0,True,Haas F1 Team,0 days 02:00:24.882000,2025-12-07 14:05:31.945,1,9.0,False,,False,True,89.34,89.34
680,0 days 02:03:23.546000,BEA,87,0 days 00:01:29.324000,43.0,2.0,,,17.716,38.569,33.039,0 days 02:02:12.021000,0 days 02:02:50.590000,0 days 02:03:23.629000,289.0,295.0,212.0,307.0,False,HARD,29.0,True,Haas F1 Team,0 days 02:01:54.222000,2025-12-07 14:07:01.285,1,8.0,False,,False,True,89.324,89.32400000000001
681,0 days 02:04:52.853000,BEA,87,0 days 00:01:29.307000,44.0,2.0,,,17.753,38.504,33.05,0 days 02:03:41.382000,0 days 02:04:19.886000,0 days 02:04:52.936000,291.0,296.0,213.0,309.0,False,HARD,30.0,True,Haas F1 Team,0 days 02:03:23.546000,2025-12-07 14:08:30.609,1,8.0,False,,False,True,89.307,89.30699999999999
682,0 days 02:06:23.049000,BEA,87,0 days 00:01:30.196000,45.0,2.0,,,17.772,38.767,33.657,0 days 02:05:10.708000,0 days 02:05:49.475000,0 days 02:06:23.132000,,314.0,213.0,309.0,False,HARD,31.0,True,Haas F1 Team,0 days 02:04:52.853000,2025-12-07 14:09:59.916,1,9.0,False,,False,True,90.196,90.196
683,0 days 02:07:52.518000,BEA,87,0 days 00:01:29.469000,46.0,2.0,,,17.814,38.246,33.409,0 days 02:06:40.946000,0 days 02:07:19.192000,0 days 02:07:52.601000,294.0,312.0,213.0,326.0,False,HARD,32.0,True,Haas F1 Team,0 days 02:06:23.049000,2025-12-07 14:11:30.112,1,9.0,False,,False,True,89.469,89.469
684,0 days 02:09:21.499000,BEA,87,0 days 00:01:28.981000,47.0,2.0,,,17.805,38.044,33.132,0 days 02:08:10.406000,0 days 02:08:48.450000,0 days 02:09:21.582000,293.0,314.0,214.0,326.0,True,HARD,33.0,True,Haas F1 Team,0 days 02:07:52.518000,2025-12-07 14:12:59.581,1,9.0,False,,False,True,88.981,88.981
685,0 days 02:10:50.805000,BEA,87,0 days 00:01:29.306000,48.0,2.0,,,17.793,38.54,32.973,0 days 02:09:39.375000,0 days 02:10:17.915000,0 days 02:10:50.888000,292.0,296.0,214.0,311.0,False,HARD,34.0,True,Haas F1 Team,0 days 02:09:21.499000,2025-12-07 14:14:28.562,1,9.0,False,,False,True,89.306,89.306
686,0 days 02:12:20.046000,BEA,87,0 days 00:01:29.241000,49.0,2.0,,,17.699,38.422,33.12,0 days 02:11:08.587000,0 days 02:11:47.009000,0 days 02:12:20.129000,294.0,299.0,214.0,313.0,False,HARD,35.0,True,Haas F1 Team,0 days 02:10:50.805000,2025-12-07 14:15:57.868,1,9.0,False,,False,True,89.241,89.24099999999999
687,0 days 02:13:49.022000,BEA,87,0 days 00:01:28.976000,50.0,2.0,,,17.727,38.33,32.919,0 days 02:12:37.856000,0 days 02:13:16.186000,0 days 02:13:49.105000,291.0,298.0,212.0,314.0,True,HARD,36.0,True,Haas F1 Team,0 days 02:12:20.046000,2025-12-07 14:17:27.109,1,9.0,False,,False,True,88.976,88.976
688,0 days 02:15:18.268000,BEA,87,0 days 00:01:29.246000,51.0,2.0,,,17.78,38.481,32.985,0 days 02:14:06.885000,0 days 02:14:45.366000,0 days 02:15:18.351000,293.0,296.0,213.0,312.0,False,HARD,37.0,True,Haas F1 Team,0 days 02:13:49.022000,2025-12-07 14:18:56.085,1,9.0,False,,False,True,89.246,89.24600000000001
689,0 days 02:16:47.338000,BEA,87,0 days 00:01:29.070000,52.0,2.0,,,17.717,38.425,32.928,0 days 02:15:36.068000,0 days 02:16:14.493000,0 days 02:16:47.421000,295.0,299.0,211.0,312.0,False,HARD,38.0,True,Haas F1 Team,0 days 02:15:18.268000,2025-12-07 14:20:25.331,1,9.0,False,,False,True,89.07,89.07
690,0 days 02:18:16.535000,BEA,87,0 days 00:01:29.197000,53.0,2.0,,,17.773,38.502,32.922,0 days 02:17:05.194000,0 days 02:17:43.696000,0 days 02:18:16.618000,293.0,298.0,213.0,312.0,False,HARD,39.0,True,Haas F1 Team,0 days 02:16:47.338000,2025-12-07 14:21:54.401,1,9.0,False,,False,True,89.197,89.197
691,0 days 02:19:45.811000,BEA,87,0 days 00:01:29.276000,54.0,2.0,,,17.729,38.612,32.935,0 days 02:18:34.347000,0 days 02:19:12.959000,0 days 02:19:45.894000,291.0,297.0,212.0,311.0,False,HARD,40.0,True,Haas F1 Team,0 days 02:18:16.535000,2025-12-07 14:23:23.598,1,9.0,False,,False,True,89.276,89.27600000000001
692,0 days 02:21:14.923000,BEA,87,0 days 00:01:29.112000,55.0,2.0,,,17.714,38.504,32.894,0 days 02:20:03.608000,0 days 02:20:42.112000,0 days 02:21:15.006000,294.0,299.0,212.0,312.0,False,HARD,41.0,True,Haas F1 Team,0 days 02:19:45.811000,2025-12-07 14:24:52.874,1,9.0,False,,False,True,89.112,89.112
693,0 days 02:22:44.098000,BEA,87,0 days 00:01:29.175000,56.0,2.0,,,17.748,38.508,32.919,0 days 02:21:32.754000,0 days 02:22:11.262000,0 days 02:22:44.181000,292.0,297.0,213.0,309.0,False,HARD,42.0,True,Haas F1 Team,0 days 02:21:14.923000,2025-12-07 14:26:21.986,1,9.0,False,,False,True,89.175,89.175
694,0 days 02:24:13.078000,BEA,87,0 days 00:01:28.980000,57.0,2.0,,,17.691,38.534,32.755,0 days 02:23:01.872000,0 days 02:23:40.406000,0 days 02:24:13.161000,294.0,296.0,212.0,312.0,False,HARD,43.0,True,Haas F1 Team,0 days 02:22:44.098000,2025-12-07 14:27:51.161,1,9.0,False,,False,True,88.98,88.97999999999999
695,0 days 02:25:44.369000,BEA,87,0 days 00:01:31.291000,58.0,2.0,,,17.616,38.576,35.099,0 days 02:24:30.777000,0 days 02:25:09.353000,0 days 02:25:44.452000,293.0,305.0,211.0,319.0,False,HARD,44.0,True,Haas F1 Team,0 days 02:24:13.078000,2025-12-07 14:29:20.141,1,10.0,False,,False,True,91.291,91.291
696,0 days 00:59:59.744000,SAI,55,0 days 00:01:39.010000,1.0,1.0,,,,39.538,35.634,,0 days 00:59:24.314000,0 days 00:59:59.851000,278.0,299.0,215.0,295.0,False,MEDIUM,1.0,True,Williams,0 days 00:58:20.522000,2025-12-07 13:03:27.585,1,13.0,False,,False,False,99.01,
697,0 days 01:01:31.728000,SAI,55,0 days 00:01:31.984000,2.0,1.0,,,18.613,37.95,35.421,0 days 01:00:18.399000,0 days 01:00:56.349000,0 days 01:01:31.770000,284.0,321.0,214.0,333.0,True,MEDIUM,2.0,True,Williams,0 days 00:59:59.744000,2025-12-07 13:05:06.807,1,14.0,False,,False,True,91.984,91.98400000000001
698,0 days 01:03:01.847000,SAI,55,0 days 00:01:30.119000,3.0,1.0,,,18.309,37.805,34.005,0 days 01:01:50.079000,0 days 01:02:27.884000,0 days 01:03:01.889000,285.0,297.0,213.0,320.0,True,MEDIUM,3.0,True,Williams,0 days 01:01:31.728000,2025-12-07 13:06:38.791,1,14.0,False,,False,True,90.119,90.119
699,0 days 01:04:32.676000,SAI,55,0 days 00:01:30.829000,4.0,1.0,,,18.17,37.886,34.773,0 days 01:03:20.059000,0 days 01:03:57.945000,0 days 01:04:32.718000,287.0,293.0,212.0,324.0,False,MEDIUM,4.0,True,Williams,0 days 01:03:01.847000,2025-12-07 13:08:08.910,1,14.0,False,,False,True,90.829,90.82900000000001
700,0 days 01:06:02.900000,SAI,55,0 days 00:01:30.224000,5.0,1.0,,,18.3,37.974,33.95,0 days 01:04:51.018000,0 days 01:05:28.992000,0 days 01:06:02.942000,285.0,305.0,212.0,315.0,False,MEDIUM,5.0,True,Williams,0 days 01:04:32.676000,2025-12-07 13:09:39.739,1,14.0,False,,False,True,90.224,90.224
701,0 days 01:07:33.174000,SAI,55,0 days 00:01:30.274000,6.0,1.0,,,18.213,37.943,34.118,0 days 01:06:21.155000,0 days 01:06:59.098000,0 days 01:07:33.216000,286.0,311.0,210.0,326.0,False,MEDIUM,6.0,True,Williams,0 days 01:06:02.900000,2025-12-07 13:11:09.963,1,14.0,False,,False,True,90.274,90.274
702,0 days 01:09:03.553000,SAI,55,0 days 00:01:30.379000,7.0,1.0,,,18.353,38.015,34.011,0 days 01:07:51.569000,0 days 01:08:29.584000,0 days 01:09:03.595000,285.0,316.0,211.0,317.0,False,MEDIUM,7.0,True,Williams,0 days 01:07:33.174000,2025-12-07 13:12:40.237,1,14.0,False,,False,True,90.379,90.379
703,0 days 01:10:34.111000,SAI,55,0 days 00:01:30.558000,8.0,1.0,,,18.32,38.035,34.203,0 days 01:09:21.915000,0 days 01:09:59.950000,0 days 01:10:34.153000,286.0,300.0,211.0,324.0,False,MEDIUM,8.0,True,Williams,0 days 01:09:03.553000,2025-12-07 13:14:10.616,1,13.0,False,,False,True,90.558,90.55799999999999
704,0 days 01:12:04.158000,SAI,55,0 days 00:01:30.047000,9.0,1.0,,,18.249,38.248,33.55,0 days 01:10:52.402000,0 days 01:11:30.650000,0 days 01:12:04.200000,285.0,306.0,211.0,314.0,True,MEDIUM,9.0,True,Williams,0 days 01:10:34.111000,2025-12-07 13:15:41.174,1,13.0,False,,False,True,90.047,90.047
705,0 days 01:13:34.615000,SAI,55,0 days 00:01:30.457000,10.0,1.0,,,18.181,38.055,34.221,0 days 01:12:22.381000,0 days 01:13:00.436000,0 days 01:13:34.657000,287.0,311.0,211.0,314.0,False,MEDIUM,10.0,True,Williams,0 days 01:12:04.158000,2025-12-07 13:17:11.221,1,13.0,False,,False,True,90.457,90.457
706,0 days 01:15:05.487000,SAI,55,0 days 00:01:30.872000,11.0,1.0,,,18.251,38.123,34.498,0 days 01:13:52.908000,0 days 01:14:31.031000,0 days 01:15:05.529000,,312.0,209.0,316.0,False,MEDIUM,11.0,True,Williams,0 days 01:13:34.615000,2025-12-07 13:18:41.678,1,13.0,False,,False,True,90.872,90.87199999999999
707,0 days 01:16:36.442000,SAI,55,0 days 00:01:30.955000,12.0,1.0,,,18.262,38.241,34.452,0 days 01:15:23.791000,0 days 01:16:02.032000,0 days 01:16:36.484000,289.0,292.0,210.0,324.0,False,MEDIUM,12.0,True,Williams,0 days 01:15:05.487000,2025-12-07 13:20:12.550,1,13.0,False,,False,True,90.955,90.955
708,0 days 01:18:07.551000,SAI,55,0 days 00:01:31.109000,13.0,1.0,,,18.254,38.359,34.496,0 days 01:16:54.738000,0 days 01:17:33.097000,0 days 01:18:07.593000,287.0,294.0,211.0,328.0,False,MEDIUM,13.0,True,Williams,0 days 01:16:36.442000,2025-12-07 13:21:43.505,1,13.0,False,,False,True,91.109,91.10900000000001
709,0 days 01:19:38.610000,SAI,55,0 days 00:01:31.059000,14.0,1.0,,,18.254,38.35,34.455,,0 days 01:19:04.197000,0 days 01:19:38.652000,,311.0,210.0,325.0,False,MEDIUM,14.0,True,Williams,0 days 01:18:07.551000,2025-12-07 13:23:14.614,1,12.0,True,TRACK LIMITS AT TURN 1 LAP 14 ,False,True,91.059,91.059
710,0 days 01:21:09.472000,SAI,55,0 days 00:01:30.862000,15.0,1.0,,,18.147,38.786,33.929,0 days 01:19:56.799000,0 days 01:20:35.585000,0 days 01:21:09.514000,289.0,298.0,211.0,315.0,False,MEDIUM,15.0,True,Williams,0 days 01:19:38.610000,2025-12-07 13:24:45.673,1,10.0,False,,False,True,90.862,90.862
711,0 days 01:22:41.327000,SAI,55,0 days 00:01:31.855000,16.0,1.0,,,18.191,38.974,34.69,0 days 01:21:27.705000,0 days 01:22:06.679000,0 days 01:22:41.369000,286.0,294.0,210.0,305.0,False,MEDIUM,16.0,True,Williams,0 days 01:21:09.472000,2025-12-07 13:26:16.535,1,10.0,False,,False,True,91.855,91.85499999999999
712,0 days 01:24:12.497000,SAI,55,0 days 00:01:31.170000,17.0,1.0,,,18.273,38.339,34.558,0 days 01:22:59.642000,0 days 01:23:37.981000,0 days 01:24:12.539000,287.0,307.0,210.0,320.0,False,MEDIUM,17.0,True,Williams,0 days 01:22:41.327000,2025-12-07 13:27:48.390,1,7.0,False,,False,True,91.17,91.16999999999999
713,0 days 01:25:46.028000,SAI,55,0 days 00:01:33.531000,18.0,1.0,,0 days 01:25:45.121000,18.253,39.131,36.147,0 days 01:24:30.792000,0 days 01:25:09.923000,0 days 01:25:46.070000,288.0,294.0,,310.0,False,MEDIUM,18.0,True,Williams,0 days 01:24:12.497000,2025-12-07 13:29:19.560,1,10.0,False,,False,False,93.531,93.531
714,0 days 01:27:35.305000,SAI,55,0 days 00:01:49.277000,19.0,2.0,0 days 01:26:06.786000,,38.263,38.367,32.647,0 days 01:26:24.333000,0 days 01:27:02.700000,0 days 01:27:35.347000,286.0,299.0,215.0,323.0,False,HARD,1.0,True,Williams,0 days 01:25:46.028000,2025-12-07 13:30:53.091,1,18.0,False,,False,False,109.277,109.27699999999999
715,0 days 01:29:04.524000,SAI,55,0 days 00:01:29.219000,20.0,2.0,,,18.064,38.244,32.911,0 days 01:27:53.411000,0 days 01:28:31.655000,0 days 01:29:04.566000,,297.0,216.0,301.0,True,HARD,2.0,True,Williams,0 days 01:27:35.305000,2025-12-07 13:32:42.368,1,18.0,False,,False,True,89.219,89.219
716,0 days 01:30:33.744000,SAI,55,0 days 00:01:29.220000,21.0,2.0,,,18.008,38.364,32.848,0 days 01:29:22.574000,0 days 01:30:00.938000,0 days 01:30:33.786000,287.0,297.0,214.0,294.0,False,HARD,3.0,True,Williams,0 days 01:29:04.524000,2025-12-07 13:34:11.587,1,18.0,False,,False,True,89.22,89.22
717,0 days 01:32:03.044000,SAI,55,0 days 00:01:29.300000,22.0,2.0,,,17.946,38.297,33.057,0 days 01:30:51.732000,0 days 01:31:30.029000,0 days 01:32:03.086000,,298.0,214.0,299.0,False,HARD,4.0,True,Williams,0 days 01:30:33.744000,2025-12-07 13:35:40.807,1,17.0,False,,False,True,89.3,89.3
718,0 days 01:33:32.484000,SAI,55,0 days 00:01:29.440000,23.0,2.0,,,18.083,38.296,33.061,0 days 01:32:21.169000,0 days 01:32:59.465000,0 days 01:33:32.526000,285.0,298.0,212.0,305.0,False,HARD,5.0,True,Williams,0 days 01:32:03.044000,2025-12-07 13:37:10.107,1,17.0,False,,False,True,89.44,89.44
